AssetID;AssetPortalLink;AssetName;Description;ReadyDate;Theme;Sku;Campaign;Audience;SubAudience;Market;ToProductionStatus_ID;ToAssetType_ID;ToContentManager_ID
AID16069;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16069;AssetName 16069;AssetDescription 16069;2020-10-07;Single;60710;Next;Kids;Girls;Global;Ongoing;203;109
AID16070;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16070;AssetName 16070;AssetDescription 16070;2020-10-08;Duplo;60710;Next;Kids;Boys;Global;Ongoing;203;109
AID16071;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16071;AssetName 16071;AssetDescription 16071;2020-10-09;Duplo;60710;Next;Kids;Boys;Global;Ongoing;203;109
AID16072;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16072;AssetName 16072;AssetDescription 16072;2020-10-10;Single;60710;Next;Kids;Girls;Global;Confidential;203;109
AID16073;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16073;AssetName 16073;AssetDescription 16073;2020-10-11;Duplo;60710;Next;Kids;Boys;Global;Confidential;203;109
AID16074;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16074;AssetName 16074;AssetDescription 16074;2020-10-12;Single;60710;Next;Kids;Girls;Global;Confidential;203;109
AID16075;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16075;AssetName 16075;AssetDescription 16075;2020-10-13;Duplo;60710;Campaign;Kids;Boys;Global;Confidential;203;109
AID16076;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16076;AssetName 16076;AssetDescription 16076;2020-10-14;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;203;109
AID16077;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16077;AssetName 16077;AssetDescription 16077;2020-10-15;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;203;109
AID16078;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16078;AssetName 16078;AssetDescription 16078;2020-10-16;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;203;109
AID16079;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16079;AssetName 16079;AssetDescription 16079;2020-10-17;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;203;109
AID16080;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16080;AssetName 16080;AssetDescription 16080;2020-10-18;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;203;109
AID16081;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16081;AssetName 16081;AssetDescription 16081;2020-10-19;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;203;109
AID16082;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16082;AssetName 16082;AssetDescription 16082;2020-10-20;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;203;109
AID16083;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16083;AssetName 16083;AssetDescription 16083;2020-10-21;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;203;109
AID16084;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16084;AssetName 16084;AssetDescription 16084;2020-10-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;203;109
AID16085;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16085;AssetName 16085;AssetDescription 16085;2020-10-23;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;203;109
AID16086;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16086;AssetName 16086;AssetDescription 16086;2020-10-24;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;203;109
AID16087;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16087;AssetName 16087;AssetDescription 16087;2020-10-25;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;203;109
AID16088;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16088;AssetName 16088;AssetDescription 16088;2020-10-26;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;203;109
AID16089;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16089;AssetName 16089;AssetDescription 16089;2020-10-27;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;109
AID16090;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16090;AssetName 16090;AssetDescription 16090;2020-10-28;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;204;109
AID16091;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16091;AssetName 16091;AssetDescription 16091;2020-10-29;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;109
AID16092;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16092;AssetName 16092;AssetDescription 16092;2020-10-30;Duplo;60710;Next;Kids;Boys;Global;Done;204;109
AID16093;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16093;AssetName 16093;AssetDescription 16093;2020-10-31;Single;60710;Next;Kids;Girls;Global;Done;204;109
AID16094;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16094;AssetName 16094;AssetDescription 16094;2020-11-01;Duplo;60710;Next;Kids;Boys;Global;Done;204;109
AID16095;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16095;AssetName 16095;AssetDescription 16095;2020-11-02;Single;60710;Next;Kids;Girls;Global;Done;204;109
AID16096;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16096;AssetName 16096;AssetDescription 16096;2020-11-03;Duplo;60710;Next;Kids;Boys;Global;Done;204;109
AID16097;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16097;AssetName 16097;AssetDescription 16097;2020-11-04;Single;60710;Next;Kids;Girls;Global;Done;204;109
AID16098;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16098;AssetName 16098;AssetDescription 16098;2020-11-05;Duplo;60710;Next;Kids;Boys;Global;Done;204;109
AID16099;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16099;AssetName 16099;AssetDescription 16099;2020-11-06;Duplo;60710;Next;Kids;Boys;Global;Done;204;110
AID16100;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16100;AssetName 16100;AssetDescription 16100;2020-11-07;Single;60710;Campaign;Kids;Girls;Global;Done;204;110
AID16101;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16101;AssetName 16101;AssetDescription 16101;2020-11-08;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;204;110
AID16102;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16102;AssetName 16102;AssetDescription 16102;2020-11-09;Single;60710;Latest Campaign;Kids;Girls;Global;Done;204;110
AID16103;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16103;AssetName 16103;AssetDescription 16103;2020-11-10;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;204;110
AID16104;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16104;AssetName 16104;AssetDescription 16104;2020-11-11;Single;60710;Latest Campaign;Kids;Girls;Global;Done;204;110
AID16105;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16105;AssetName 16105;AssetDescription 16105;2020-11-12;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;204;110
AID16106;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16106;AssetName 16106;AssetDescription 16106;2020-11-13;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;204;110
AID16107;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16107;AssetName 16107;AssetDescription 16107;2020-11-14;Single;60710;Latest Campaign;Kids;Girls;Global;Done;204;110
AID16108;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16108;AssetName 16108;AssetDescription 16108;2020-11-15;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;204;110
AID16109;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16109;AssetName 16109;AssetDescription 16109;2020-11-16;Single;60710;Previous Campaing;Kids;Girls;Global;Done;204;110
AID16110;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16110;AssetName 16110;AssetDescription 16110;2020-11-17;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;204;110
AID16111;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16111;AssetName 16111;AssetDescription 16111;2020-11-18;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;204;110
AID16112;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16112;AssetName 16112;AssetDescription 16112;2020-11-19;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;204;110
AID16113;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16113;AssetName 16113;AssetDescription 16113;2020-11-20;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;204;110
AID16114;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16114;AssetName 16114;AssetDescription 16114;2020-11-21;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;204;110
AID16115;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16115;AssetName 16115;AssetDescription 16115;2020-11-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;204;110
AID16116;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16116;AssetName 16116;AssetDescription 16116;2020-11-23;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;204;110
AID16117;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16117;AssetName 16117;AssetDescription 16117;2020-11-24;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;110
AID16118;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16118;AssetName 16118;AssetDescription 16118;2020-11-25;Single;60710;Next;Kids;Girls;Global;Ongoing;204;110
AID16119;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16119;AssetName 16119;AssetDescription 16119;2020-11-26;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;110
AID16120;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16120;AssetName 16120;AssetDescription 16120;2020-11-27;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;110
AID16121;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16121;AssetName 16121;AssetDescription 16121;2020-11-28;Single;60710;Next;Kids;Girls;Global;Ongoing;204;110
AID16122;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16122;AssetName 16122;AssetDescription 16122;2020-11-29;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;110
AID16123;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16123;AssetName 16123;AssetDescription 16123;2020-11-30;Single;60710;Next;Kids;Girls;Global;Ongoing;204;110
AID16124;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16124;AssetName 16124;AssetDescription 16124;2020-12-01;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;110
AID16125;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16125;AssetName 16125;AssetDescription 16125;2020-12-02;Single;60710;Campaign;Kids;Girls;Global;Ongoing;204;110
AID16126;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16126;AssetName 16126;AssetDescription 16126;2020-12-03;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;204;110
AID16127;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16127;AssetName 16127;AssetDescription 16127;2020-12-04;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;204;110
AID16128;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16128;AssetName 16128;AssetDescription 16128;2020-12-05;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;204;110
AID16129;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16129;AssetName 16129;AssetDescription 16129;2020-12-06;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;204;110
AID16130;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16130;AssetName 16130;AssetDescription 16130;2020-12-07;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;204;110
AID16131;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16131;AssetName 16131;AssetDescription 16131;2020-12-08;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;204;110
AID16132;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16132;AssetName 16132;AssetDescription 16132;2020-12-09;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;204;110
AID16133;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16133;AssetName 16133;AssetDescription 16133;2020-12-10;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;110
AID16134;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16134;AssetName 16134;AssetDescription 16134;2020-12-11;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;110
AID16135;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16135;AssetName 16135;AssetDescription 16135;2020-12-12;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;204;110
AID16136;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16136;AssetName 16136;AssetDescription 16136;2020-12-13;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;110
AID16137;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16137;AssetName 16137;AssetDescription 16137;2020-12-14;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;204;110
AID16138;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16138;AssetName 16138;AssetDescription 16138;2020-12-15;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;204;110
AID16139;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16139;AssetName 16139;AssetDescription 16139;2020-12-16;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;110
AID16140;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16140;AssetName 16140;AssetDescription 16140;2020-12-17;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;110
AID16141;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16141;AssetName 16141;AssetDescription 16141;2020-12-18;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;110
AID16142;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16142;AssetName 16142;AssetDescription 16142;2020-12-19;Single;60710;Next;Kids;Girls;Global;Confidential;205;110
AID16143;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16143;AssetName 16143;AssetDescription 16143;2020-12-20;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;110
AID16144;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16144;AssetName 16144;AssetDescription 16144;2020-12-21;Single;60710;Next;Kids;Girls;Global;Confidential;205;110
AID16145;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16145;AssetName 16145;AssetDescription 16145;2020-12-22;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;110
AID16146;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16146;AssetName 16146;AssetDescription 16146;2020-12-23;Single;60710;Next;Kids;Girls;Global;Confidential;205;110
AID16147;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16147;AssetName 16147;AssetDescription 16147;2020-12-24;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;110
AID16148;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16148;AssetName 16148;AssetDescription 16148;2020-12-25;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;110
AID16149;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16149;AssetName 16149;AssetDescription 16149;2020-12-26;Single;60710;Next;Kids;Girls;Global;Confidential;205;110
AID16150;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16150;AssetName 16150;AssetDescription 16150;2020-12-27;Duplo;60710;Campaign;Kids;Boys;Global;Confidential;205;110
AID16151;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16151;AssetName 16151;AssetDescription 16151;2020-12-28;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;110
AID16152;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16152;AssetName 16152;AssetDescription 16152;2020-12-29;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;110
AID16153;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16153;AssetName 16153;AssetDescription 16153;2020-12-30;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;110
AID16154;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16154;AssetName 16154;AssetDescription 16154;2020-12-31;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;110
AID16155;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16155;AssetName 16155;AssetDescription 16155;2020-01-01;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;110
AID16156;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16156;AssetName 16156;AssetDescription 16156;2020-01-02;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;110
AID16157;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16157;AssetName 16157;AssetDescription 16157;2020-01-03;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;110
AID16158;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16158;AssetName 16158;AssetDescription 16158;2020-01-04;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;110
AID16159;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16159;AssetName 16159;AssetDescription 16159;2020-01-05;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;110
AID16160;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16160;AssetName 16160;AssetDescription 16160;2020-01-06;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;110
AID16161;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16161;AssetName 16161;AssetDescription 16161;2020-01-07;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;110
AID16162;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16162;AssetName 16162;AssetDescription 16162;2020-01-08;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;110
AID16163;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16163;AssetName 16163;AssetDescription 16163;2020-01-09;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;110
AID16164;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16164;AssetName 16164;AssetDescription 16164;2020-01-10;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;110
AID16165;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16165;AssetName 16165;AssetDescription 16165;2020-01-11;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;110
AID16166;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16166;AssetName 16166;AssetDescription 16166;2020-01-12;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;110
AID16167;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16167;AssetName 16167;AssetDescription 16167;2020-01-13;Single;60710;Next;Kids;Girls;Global;Done;205;110
AID16168;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16168;AssetName 16168;AssetDescription 16168;2020-01-14;Duplo;60710;Next;Kids;Boys;Global;Done;205;110
AID16169;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16169;AssetName 16169;AssetDescription 16169;2020-01-15;Duplo;60710;Next;Kids;Boys;Global;Done;205;110
AID16170;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16170;AssetName 16170;AssetDescription 16170;2020-01-16;Single;60710;Next;Kids;Girls;Global;Ongoing;205;110
AID16171;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16171;AssetName 16171;AssetDescription 16171;2020-01-17;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;110
AID16172;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16172;AssetName 16172;AssetDescription 16172;2020-01-18;Single;60710;Next;Kids;Girls;Global;Ongoing;205;110
AID16173;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16173;AssetName 16173;AssetDescription 16173;2020-01-19;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;110
AID16174;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16174;AssetName 16174;AssetDescription 16174;2020-01-20;Single;60710;Next;Kids;Girls;Global;Ongoing;205;110
AID16175;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID16175;AssetName 16175;AssetDescription 16175;2020-01-21;Duplo;60710;Campaign;Kids;Boys;Global;Ongoing;205;110
